ride_month,station,lat,long,ride_count
8,Lewis Ave & Madison St,40.686312,-73.935775,848
8,Lexington Ave & Classon Ave,40.68676793,-73.95928168,947
8,Lexington Ave & E 24 St,40.74025878,-73.98409214,6092
8,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,5046
8,Lexington Ave & E 63 St,40.76440023,-73.96648977,2543
8,Liberty St & Broadway,40.70905623,-74.01043382,4685
8,Lispenard St & Broadway,40.71939226,-74.00247214,4193
8,Little West St & 1 Pl,40.70569254,-74.01677685,6857
8,Lorimer St & Broadway,40.70411791,-73.94818595,418
8,MacDougal St & Prince St,40.72710258,-74.00297088,7011
8,MacDougal St & Washington Sq,40.73226398,-73.99852205,3906
8,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,1914
8,Madison Ave & E 82 St,40.7781314,-73.96069399,1773
8,Madison Ave & E 99 St,40.789485415532148,-73.952429294586182,738
8,Madison St & Clinton St,40.71269042,-73.98776323,1926
8,Madison St & Montgomery St,40.713126,-73.984844,1832
8,Maiden Ln & Pearl St,40.70706456,-74.00731853,2546
8,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,593
8,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,498
8,Market St & Cherry St,40.71076228,-73.99400398,1991
8,McGuinness Blvd & Eagle St,40.73555,-73.95284,1546
8,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,636
8,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,5559
8,Mercer St & Spring St,40.72362738,-73.99949601,3897
8,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1940
8,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,4084
8,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1746
8,Milton St & Franklin St,40.72906,-73.95779,3414
8,Monroe St & Bedford Ave,40.6851443,-73.95380904,1030
8,Monroe St & Classon Ave,40.6845683,-73.95881081,647
8,Monroe St & Tompkins Ave,40.686203,-73.944694,801
8,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1808
8,Mott St & Prince St,40.72317958,-73.99480012,6081
8,Murray St & Greenwich St,40.714851505262516,-74.011223316192627,3434
8,Murray St & West St,40.7149787,-74.013012,4014
8,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,1627
8,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,868
8,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,909
8,N 11 St & Wythe Ave,40.72153267,-73.95782357,1354
8,N 12 St & Bedford Ave,40.72079821,-73.95484712,1746
8,N 15 St & Wythe Ave,40.724055,-73.955736,881
8,N 6 St & Bedford Ave,40.71745169,-73.95850939,4762
8,N 8 St & Driggs Ave,40.71774592,-73.95600096,2510
8,NYCBS DEPOT - DELANCEY,40.716444231344788,-73.9823305606842,1
8,NYCBS Depot - GOW,40.669060135011073,-73.994636535644531,102
8,NYCBS Depot - PIT,40.716909780459652,-73.983837962150574,2
8,NYCBS Depot - RIS,40.725208,-73.974724,10
8,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502,37
8,Nassau Ave & Newell St,40.724812564400175,-73.947526216506958,1487
8,Nassau Ave & Russell St,40.72557,-73.94434,1863
8,Nassau St & Navy St,40.69839895,-73.98068914,803
8,Norfolk St & Broome St,40.7172274,-73.98802084,2897
8,Norman Ave & Leonard St,40.725769967272143,-73.9507395029068,1207
8,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,442
8,Old Fulton St,40.70277159,-73.99383605,4254
8,Old Slip & Front St,40.7037992,-74.00838676,2129
8,Pacific St & Nevins St,40.6853761,-73.98302136,820
8,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,461
8,Park Ave & St Edwards St,40.69608941,-73.97803415,359
8,Pearl St & Anchorage Pl,40.70281858,-73.98765762,1954
8,Pearl St & Hanover Square,40.7047177,-74.00926027,2700
8,Peck Slip & Front St,40.707873,-74.00167,4678
8,Perry St & Bleecker St,40.73535398,-74.00483091,3025
8,Pershing Square North,40.751873,-73.977706,16397
8,Pershing Square South,40.751581,-73.97791,5359
8,Picnic Point,40.685125595154148,-74.025353193283081,1143
8,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,8059
8,Pike St & E Broadway,40.71406667,-73.99293911,2789
8,Pike St & Monroe St,40.71173107,-73.99193043,1860
8,Pioneer St & Richards St,40.6777748,-74.0094613,486
8,Pioneer St & Van Brunt St,40.679043,-74.011169,870
8,Pitt St & Stanton St,40.71926081,-73.98178024,1065
8,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2583
8,President St & Henry St,40.6828003,-73.99990419,834
8,Prospect Park West & 8 St,40.66514681533792,-73.976376056671143,1471
8,Prospect Pl & 6 Ave,40.6793307,-73.97519523,896
8,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,490
8,Putnam Ave & Nostrand Ave,40.68402,-73.94977,648
8,Putnam Ave & Throop Ave,40.6851532,-73.94111,685
8,Queens Plaza North & Crescent St,40.75110165,-73.94073717,2672
8,Railroad Ave & Kay Ave,40.70531194,-73.97100056,218
8,Reade St & Broadway,40.71450451,-74.00562789,3067
8,Reed St & Van Brunt St,40.6747844,-74.01612847,815
8,Richards St & Delavan St,40.6794327,-74.00785041,328
8,Richardson St & N Henry St,40.719078911795641,-73.94223690032959,1292
8,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,3582
8,Riverside Dr & W 104 St,40.8013434,-73.9711457439,1735
8,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,3365
8,Riverside Dr & W 78 St,40.78414472,-73.98362492,2108
8,Riverside Dr & W 82 St,40.78720869,-73.98128127,2078
8,Riverside Dr & W 91 St,40.793134809866629,-73.977003693580627,1322
8,Rivington St & Chrystie St,40.72110063,-73.9919254,3468
8,Rivington St & Ridge St,40.71850211,-73.98329859,2090
8,Roebling St & N 4 St,40.71469,-73.95739,1559
8,S 3 St & Bedford Ave,40.71260486,-73.96264403,2351
8,S 4 St & Rodney St,40.70934,-73.95608,1215
8,S 4 St & Wythe Ave,40.71285887,-73.96590294,3440
8,S 5 Pl & S 4 St,40.710451,-73.960876,4339
8,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,1090
8,Sands St & Navy St,40.699773,-73.979927,492
8,Schermerhorn St & 3 Ave,40.686808205034318,-73.980361819267273,795
8,Schermerhorn St & Court St,40.691029256779679,-73.991833627223969,1706
8,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1134
8,Sigourney St & Columbia St,40.672672434109479,-74.0087952464819,306
8,Smith St & 3 St,40.6787242,-73.99599099,1076
8,Smith St & 9 St,40.6746957,-73.99785768,1126
8,Soissons Landing,40.69231660719192,-74.014865756034851,1917
8,South End Ave & Liberty St,40.711512,-74.015756,9364
8,South St & Gouverneur Ln,40.70355377,-74.00670227,5685
8,South St & Whitehall St,40.70122128,-74.01234218,4091
8,St James Pl & Oliver St,40.71307916,-73.99851193,2449
8,St James Pl & Pearl St,40.71117416,-74.00016545,1501
8,St Marks Pl & 1 Ave,40.72779126,-73.98564945,4596
8,St Marks Pl & 2 Ave,40.7284186,-73.98713956,5538
8,Stagg St & Union Ave,40.70877084,-73.95095259,1723
8,Stanton St & Chrystie St,40.72229346,-73.99147535,5122
8,Stanton St & Mangin St,40.71782143,-73.97628939,1465
8,State St & Smith St,40.68926942,-73.98912867,1682
8,Suffolk St & Stanton St,40.72066442,-73.98517977,5072
8,Sullivan St & Washington Sq,40.73047747,-73.99906065,4877
8,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,545
8,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,585
8,Union Ave & Jackson St,40.7160751,-73.952029,862
8,Union Ave & N 12 St,40.71924,-73.95242,2161
8,Union Ave & Wallabout St,40.70029511,-73.95032283,479
8,Union St & 4 Ave,40.6772744,-73.98282002,1389
8,Union St & Nevins St,40.679097997216843,-73.987654745578766,1065
8,University Pl & E 14 St,40.73492695,-73.99200509,8019
8,University Pl & E 8 St,40.73143724085228,-73.994903415441513,3615
8,Van Brunt St & Wolcott St,40.6773429,-74.01275056,813
8,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2753
8,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,735
8,Vesey Pl & River Terrace,40.7153379,-74.01658354,8503
8,W 100 St & Broadway,40.7973721,-73.97041192,1855
8,W 100 St & Manhattan Ave,40.795,-73.9645,1152
8,W 104 St & Amsterdam Ave,40.7989937,-73.9662173778,862
8,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,1207
8,W 106 St & Central Park West,40.7981856,-73.9605909006,2602
8,W 107 St & Columbus Ave,40.7997568,-73.9621128676,835
8,W 11 St & 6 Ave,40.73532427,-73.99800419,3143
8,W 13 St & 5 Ave,40.73543934,-73.99453948,4004
8,W 13 St & 6 Ave,40.73649403,-73.99704374,4996
8,W 13 St & 7 Ave,40.73781509,-73.99994661,3517
8,W 13 St & Hudson St,40.73997354103409,-74.005138725042343,6704
8,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,3875
8,W 15 St & 7 Ave,40.73935542,-73.99931783,5450
8,W 16 St & The High Line,40.74334935,-74.00681753,5008
8,W 17 St & 8 Ave,40.74177603,-74.00149746,4132
8,W 18 St & 6 Ave,40.73971301,-73.99456405,8189
8,W 20 St & 11 Ave,40.746745,-74.007756,10901
8,W 20 St & 7 Ave,40.74238787,-73.99726235,5392
8,W 20 St & 8 Ave,40.74345335,-74.00004031,4223
8,W 21 St & 6 Ave,40.74173969,-73.99415556,11184
8,W 22 St & 10 Ave,40.74691959,-74.00451887,6439
8,W 22 St & 8 Ave,40.74475148,-73.99915362,5554
8,W 24 St & 7 Ave,40.74487634,-73.99529885,7287
8,W 25 St & 6 Ave,40.74395411,-73.99144871,5747
8,W 26 St & 10 Ave,40.749717753,-74.002950346,4077
8,W 26 St & 8 Ave,40.74734825,-73.99723551,6058
8,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,4742
8,W 27 St & 7 Ave,40.746647,-73.993915,5424
8,W 31 St & 7 Ave,40.749156,-73.9916,7486
8,W 33 St & 7 Ave,40.75019995,-73.99093085,7499
8,W 34 St & 11 Ave,40.75594159,-74.0021163,4603
8,W 37 St & 10 Ave,40.75660359,-73.9979009,4933
8,W 37 St & 5 Ave,40.75038009,-73.98338988,3961
8,W 38 St & 8 Ave,40.75466591,-73.99138152,9573
8,W 4 St & 7 Ave S,40.73401143,-74.00293877,5913
8,W 41 St & 8 Ave,40.75640548,-73.9900262,9430
8,W 42 St & 8 Ave,40.7575699,-73.99098507,5270
8,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,4490
8,W 43 St & 10 Ave,40.76009437,-73.99461843,4478
8,W 43 St & 6 Ave,40.75527307,-73.98316936,4817
8,W 44 St & 5 Ave,40.75500254,-73.98014437,4553
8,W 45 St & 6 Ave,40.756687206031792,-73.982577323913574,3467
8,W 45 St & 8 Ave,40.75929124,-73.98859651,5246
8,W 46 St & 11 Ave,40.76341379,-73.99667444,4816
8,W 47 St & 10 Ave,40.76269882,-73.99301222,4272
8,W 49 St & 8 Ave,40.76227205,-73.98788205,5763
8,W 52 St & 11 Ave,40.76727216,-73.99392888,4464
8,W 52 St & 5 Ave,40.75992262,-73.97648516,4274
8,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,5735
8,W 52 St & 9 Ave,40.76461837,-73.98789473,2995
8,W 53 St & 10 Ave,40.76669671,-73.99061728,3910
8,W 54 St & 9 Ave,40.76584941,-73.98690506,3175
8,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,4565
8,W 56 St & 10 Ave,40.768254,-73.988639,3162
8,W 59 St & 10 Ave,40.770513,-73.988038,3046
8,W 63 St & Broadway,40.77163851,-73.98261428,4348
8,W 64 St & West End Ave,40.77452835,-73.98753759,2353
8,W 67 St & Broadway,40.77492513,-73.98266566,3495
8,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3491
8,W 74 St & Columbus Ave,40.7785669,-73.97754961,1706
8,W 76 St & Columbus Ave,40.7801839724239,-73.977285325527191,2449
8,W 78 St & Broadway,40.78339981,-73.98093133,2134
8,W 82 St & Central Park West,40.78275,-73.97137,2373
8,W 84 St & Broadway,40.7867947,-73.977112,2304
8,W 84 St & Columbus Ave,40.78499979,-73.97283406,2104
8,W 87 St  & Amsterdam Ave,40.78839,-73.9747,1921
8,W 88 St & West End Ave,40.790254173304191,-73.977183401584611,1447
8,W 89 St & Columbus Ave,40.7882213,-73.97041561,1698
8,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,1172
8,W 92 St & Broadway,40.7921,-73.9739,1847
8,W 95 St & Broadway,40.7937704,-73.971888,2184
8,W Broadway & Spring St,40.72490985,-74.00154702,4405
8,W Broadway & Spring Street,40.724946723594158,-74.00165855884552,534
8,Warren St & Church St,40.71473993,-74.00910627,2819
8,Warren St & Court St,40.686371,-73.99383324,1287
8,Washington Ave & Greene Ave,40.68650065,-73.96563307,1027
8,Washington Ave & Park Ave,40.69610226,-73.96751037,1191
8,Washington Park,40.6917823,-73.9737299,1231
8,Washington Pl & 6 Ave,40.73224119,-74.00026394,3334
8,Washington Pl & Broadway,40.72903917,-73.99404649,3597
8,Washington St & Gansevoort St,40.739323,-74.008119,6846
8,Water - Whitehall Plaza,40.70255065,-74.0127234,2117
8,Watts St & Greenwich St,40.72405549,-74.00965965,4038
8,West Drive & Prospect Park West,40.6610633719006,-73.979452550411224,2685
8,West End Ave & W 107 St,40.8021174,-73.9681805305,1163
8,West End Ave & W 94 St,40.7941654,-73.974124,1586
8,West St & Chambers St,40.71754834,-74.01322069,14043
8,West Thames St,40.70834698,-74.01713445,4777
8,William St & Pine St,40.70717936,-74.00887308,2556
8,Willoughby Ave & Hall St,40.69196035,-73.96536851,1603
8,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,541
8,Willoughby Ave & Walworth St,40.69331716,-73.95381995,533
8,Willoughby St & Fleet St,40.69196566,-73.9813018,2369
8,Wolcott St & Dwight St,40.6753274,-74.0100698,323
8,Wyckoff St & 3 Ave,40.6827549,-73.98258555,814
8,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3739
8,Yankee Ferry Terminal,40.686931,-74.016966,1530
8,York St & Jay St,40.7014851,-73.98656928,3517
9,1 Ave & E 110 St,40.7923272,-73.9383,342
9,1 Ave & E 16 St,40.73221853,-73.98165557,7589
9,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,5035
9,1 Ave & E 30 St,40.74144387,-73.97536082,4682
9,1 Ave & E 44 St,40.75001986,-73.96905301,1809
9,1 Ave & E 62 St,40.7612274,-73.96094022,4308
9,1 Ave & E 68 St,40.76500525,-73.95818491,5863
9,1 Ave & E 78 St,40.77140426,-73.9535166,4057
9,1 Ave & E 94 St,40.7817212,-73.94594,1339
9,1 Pl & Clinton St,40.6809591,-73.99905709,981
9,10 Hudson Yards,40.752957,-74.00264,504
9,10 St & 5 Ave,40.6686273,-73.98700053,713
9,10 St & 7 Ave,40.6662078,-73.98199886,1087
9,11 Ave & W 27 St,40.751396,-74.005226,6239
9,11 Ave & W 41 St,40.76030096,-73.99884222,5199
9,11 Ave & W 59 St,40.771522,-73.990541,5682
9,11 St & 35 Ave,40.7627442,-73.9391141,11
9,12 Ave & W 40 St,40.76087502,-74.00277668,11356
9,12 St & 4 Ave,40.668603,-73.9904394,455
9,14 St & 5 Ave,40.666287,-73.98895053,1061
9,14 St & 7 Ave,40.663779,-73.98396846,1300
9,2 Ave  & E 104 St,40.7892105,-73.94370784,910
9,2 Ave & 36 St - Citi Bike HQ at Industry City,40.657088666684849,-74.008702039718628,620
9,2 Ave & 9 St,40.6724811,-73.99331394,469
9,2 Ave & E 122 St,40.8006721,-73.9349,70
9,2 Ave & E 31 St,40.74290902,-73.97706058,4353
9,2 Ave & E 96 St,40.7839636,-73.9471673,2299
9,2 Ave & E 99 St,40.7862586,-73.94552579,624
9,21 St & 31 Dr,40.7659,-73.930819,6
9,21 St & 36 Ave,40.7601853,-73.9362726,12
9,21 St & 43 Ave,40.75052534,-73.94594845,322
9,21 St & Queens Plaza North,40.75325964,-73.94335788,560
9,24 St & 41 Ave,40.7527085,-73.9397405,55
9,28 St & 36 Ave,40.757186,-73.932719,43
9,28 St & 38 Ave,40.754876,-73.934326,48
9,3 Ave & 14 St,40.6685455,-73.99333264,690
9,3 Ave & E 100 St,40.7877214,-73.94728331,335
9,3 Ave & E 112 St,40.795508,-73.941606,161
9,3 Ave & E 62 St,40.76312584,-73.96526895,3837
9,3 Ave & E 71 St,40.76873687,-73.96119945,1197
9,3 Ave & E 72 St,40.7699426,-73.96060712,1132
9,3 St & 3 Ave,40.6750705,-73.98775226,1476
9,3 St & 7 Ave,40.6703837,-73.97839676,1477
9,3 St & Hoyt St,40.6777287,-73.99364123,647
9,3 St & Prospect Park West,40.668132,-73.97363831,1749
9,31 Ave & 30 St,40.7647,-73.9240312,15
9,31 Ave & 34 St,40.763154,-73.920827,34
9,31 Ave & Crescent St,40.7658346,-73.9265474,11
9,31 St & Broadway,40.761584,-73.925921,35
9,31 St & Thomson Ave,40.74469738,-73.93540375,355
9,333 Johnson TEST 1,0.0,0.0,1
9,34 Ave & 13 St,40.7638753,-73.9364848,4
9,34 Ave & 21 St,40.7628138,-73.9342862,16
9,34 Ave & 38 St,40.756913,-73.921631,50
9,34 St & 35 Ave,40.7569332,-73.9262231,29
9,35 Ave & 37 St,40.7557327,-73.9236611,26
9,35 St & 34 Ave,40.7580583,-73.9242751,41
9,36 Ave & 10 St,40.7614376,-73.9411265,33
9,37 Ave & 35 St,40.7531106,-73.9279917,87
9,39 St & 2 Ave - Citi Bike HQ at Industry City,40.655399774478312,-74.010627865791321,291
9,4 Ave & 2 St,40.674613422475815,-73.985011428594589,652
9,4 Ave & 9 St,40.6705135,-73.98876585,1179
9,44 Dr & Jackson Ave,40.74718234,-73.9432635,1484
9,45 Rd & 11 St,40.74708586,-73.94977234,1052
9,46 Ave & 5 St,40.74731,-73.95451,1469
9,47 Ave & 31 St,40.743,-73.93561,521
9,48 Ave & 5 St,40.744363287066875,-73.9558732509613,842
9,5 Ave & 3 St,40.6728155,-73.98352355,1718
9,5 Ave & E 103 St,40.7922553,-73.95249933,1964
9,5 Ave & E 29 St,40.7451677,-73.98683077,5203
9,5 Ave & E 63 St,40.766368,-73.971518,2803
9,5 Ave & E 73 St,40.77282817,-73.96685276,5644
9,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,3554
9,5 Ave & E 88 St,40.78307,-73.95939,5097
9,5 Ave & E 93 St,40.7857851,-73.957481,2015
9,5 St & 6 Ave,40.6704836,-73.98208968,621
9,6 Ave & 12 St,40.6663181,-73.9854617,681
9,6 Ave & 9 St,40.668127,-73.98377641,1131
9,6 Ave & Canal St,40.72243797,-74.00566443,5260
9,6 Ave & Spring St,40.7252556952547,-74.004120826721191,3011
9,6 Ave & W 33 St,40.74901271,-73.98848395,8078
9,6 St & 7 Ave,40.6686627,-73.97988067,915
9,7 Ave & Park Pl,40.6776147,-73.97324283,2373
9,7 St & 3 Ave,40.672602981501257,-73.989830017089844,596
9,7 St & 5 Ave,40.6704922,-73.98541675,949
9,8 Ave & W 16 St,40.740983,-74.001702,6778
9,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,11351
9,8 Ave & W 33 St,40.751551,-73.993934,10226
9,8 Ave & W 52 St,40.76370739,-73.9851615,5212
9,9 Ave & W 18 St,40.74317449,-74.00366443,5914
9,9 Ave & W 22 St,40.7454973,-74.00197139,6764
9,9 Ave & W 28 St,40.749370241932773,-73.999233841896057,4432
9,9 Ave & W 45 St,40.76019252,-73.9912551,7122
9,9 St & 44 Rd,40.74966,-73.9521,328
9,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,416
9,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,246
9,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,619
9,Albany Ave & Fulton St,40.6800105,-73.938475,353
9,Allen St & Hester St,40.71605866,-73.99190759,4717
9,Allen St & Rivington St,40.72019576,-73.98997825,5747
9,Allen St & Stanton St,40.722055,-73.989111,5572
9,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,679
9,Amsterdam Ave & W 125 St,40.813358,-73.956461,54
9,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,1763
9,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,6327
9,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3071
9,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3210
9,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1685
9,Atlantic Ave & Furman St,40.69165183,-73.9999786,2601
9,Avenue D & E 12 St,40.72580614,-73.97422494,1509
9,Avenue D & E 3 St,40.72082834,-73.97793172,2040
9,Avenue D & E 8 St,40.72368361,-73.97574813,1639
9,Baltic St & 5 Ave,40.6795766,-73.97854971,1324
9,Bank St & Hudson St,40.73652889,-74.00618026,4165
9,Bank St & Washington St,40.7361967,-74.00859207,3500
9,Banker St & Meserole Ave,40.72606,-73.95621,1756
9,Barclay St & Church St,40.71291224,-74.01020234,5319
9,Barrow St & Hudson St,40.73172428,-74.00674436,7153
9,Bayard St & Baxter St,40.71602118,-73.99974372,4331
9,Bayard St & Leonard St,40.719155716960437,-73.94885390996933,784
9,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3130
9,Bedford Ave & S 9 St,40.70853074,-73.96408963,555
9,Bergen St & Flatbush Ave,40.680944723477296,-73.975673317909227,1515
9,Bergen St & Smith St,40.6867443,-73.99063168,3566
9,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,951
9,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,1694
9,Berry St & N 8 St,40.7190095,-73.95852515,2951
9,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1996
9,Boerum St & Broadway,40.70538077,-73.94976519,723
9,Bond St & Bergen St,40.6849668,-73.98620772,1160
9,Bond St & Fulton St,40.689621887903328,-73.983042687177658,2096
9,Bond St & Schermerhorn St,40.68807003,-73.98410637,400
9,Broad St & Bridge St,40.70365182,-74.01167797,1623
9,Broadway & 12 St,40.7668,-73.9347774,19
9,Broadway & Battery Pl,40.70463334,-74.01361706,5663
9,Broadway & Berry St,40.71044554,-73.96525063,2498
9,Broadway & E 14 St,40.73454567,-73.99074142,10634
9,Broadway & E 22 St,40.7403432,-73.98955109,11483
9,Broadway & Moylan Pl,40.8143256,-73.9590255,335
9,Broadway & Roebling St,40.709248262761569,-73.960631489753723,1727
9,Broadway & W 122 St,40.8120562,-73.9612547,298
9,Broadway & W 24 St,40.7423543,-73.98915076,8825
9,Broadway & W 29 St,40.7462009,-73.98855723,6268
9,Broadway & W 32 St,40.74854862,-73.98808416,5700
9,Broadway & W 36 St,40.75097711,-73.98765428,4136
9,Broadway & W 37 St,40.75172632,-73.98753523,4199
9,Broadway & W 41 St,40.75513557,-73.98658032,7998
9,Broadway & W 49 St,40.76068327096592,-73.9845272898674,6308
9,Broadway & W 51 St,40.76228826,-73.98336183,3621
9,Broadway & W 53 St,40.76344058,-73.98268129,3763
9,Broadway & W 56 St,40.7652654,-73.98192338,5382
9,Broadway & W 58 St,40.76695317,-73.98169333,7674
9,Broadway & W 60 St,40.76915505,-73.98191841,8825
9,Broadway & Whipple St,40.7016657,-73.9437303,1090
9,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,1710
9,Bus Slip & State St,40.701907,-74.013942,3126
9,Bushwick Ave & Powers St,40.71247661,-73.94100005,1326
9,Butler St & Court St,40.6849894,-73.99440329,1320
9,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2368
9,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,1787
9,Cadman Plaza West & Montague St,40.69383,-73.990539,1945
9,Cambridge Pl & Gates Ave,40.68488,-73.96304,786
9,Canal St & Rutgers St,40.71427487,-73.98990025,5078
9,Carlton Ave & Flushing Ave,40.697787,-73.973736,1511
9,Carlton Ave & Park Ave,40.69580705,-73.97355569,948
9,Carmine St & 6 Ave,40.73038599,-74.00214988,9427
9,Carroll St & 5 Ave,40.6751622,-73.9814832,1241
9,Carroll St & 6 Ave,40.6740886,-73.9787282,1202
9,Carroll St & Bond St,40.6786115,-73.99037292,1190
9,Carroll St & Columbia St,40.6830456,-74.00348559,1138
9,Carroll St & Smith St,40.680611,-73.99475825,2232
9,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3206
9,Catherine St & Monroe St,40.71117444,-73.99682619,2368
9,Center Blvd & Borden Ave,40.74161,-73.96044,644
9,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,5218
9,Central Park S & 6 Ave,40.76590936,-73.97634151,9274
9,Central Park W & W 96 St,40.79127,-73.964839,3460
9,Central Park West & W 100 St,40.793393,-73.9635556,2167
9,Central Park West & W 102 St,40.795346,-73.96186,1305
9,Central Park West & W 68 St,40.7734066,-73.97782542,5312
9,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,5811
9,Central Park West & W 76 St,40.77896784,-73.97374737,3690
9,Central Park West & W 85 St,40.78472675,-73.96961715,4221
9,Centre St & Chambers St,40.71273266,-74.0046073,8274
9,Centre St & Worth St,40.71494807,-74.00234482,2946
9,Cherry St,40.71219906,-73.97948148,1922
9,Christopher St & Greenwich St,40.73291553,-74.00711384,8962
9,Clark St & Henry St,40.69760127,-73.99344559,2852
9,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,494
9,Clermont Ave & Park Ave,40.69573398,-73.97129668,488
9,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,8944
9,Cliff St & Fulton St,40.70823502,-74.00530063,3063
9,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1406
9,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2525
9,Clinton St & 4 Place,40.6783563,-74.00014502,1308
9,Clinton St & Centre St,40.67434,-74.00194698,214
9,Clinton St & Grand St,40.71559509,-73.9870295,3132
9,Clinton St & Joralemon St,40.69239502,-73.99337909,2424
9,Clinton St & Tillary St,40.696192,-73.991218,1689
9,Clinton St & Union St,40.6831164,-73.99785267,1213
9,Coffey St & Conover St,40.677236,-74.015665,925
9,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1029
9,Columbia St & Degraw St,40.6859296,-74.00242364,1219
9,Columbia St & Kane St,40.68763155,-74.0016256,1227
9,Columbia St & Lorraine St,40.6747055,-74.0075572,134
9,Columbia St & Rivington St,40.71739973,-73.98016555,1847
9,Columbia St & W 9 St,40.6769993,-74.00647134,132
9,Columbus Ave & W 103 St,40.7969347,-73.9643412291,567
9,Columbus Ave & W 72 St,40.7770575,-73.97898475,6369
9,Columbus Ave & W 95 St,40.7919557,-73.968087,2359
9,Commerce St & Van Brunt St,40.6812117,-74.00860912,426
9,Concord St & Bridge St,40.69766564,-73.98476437,1086
9,Congress St & Clinton St,40.6881529,-73.99520919,1532
9,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,8512
9,Court St & Nelson St,40.6763947,-73.99869893,1004
9,Court St & State St,40.6902375,-73.99203074,2200
9,Crescent St & 35 Ave,40.7596276,-73.9321455,27
9,Crescent St & Broadway,40.7633589,-73.9286471,25
9,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1567
9,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2431
9,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1608
9,DeKalb Ave & Skillman St,40.6906495,-73.95643107,982
9,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1967
9,Dean St & 4 Ave,40.68312489,-73.97895137,2429
9,Dean St & Hoyt St,40.6864442,-73.98759104,1046
